-1.266683459281921387e+00,3.598357737064361572e-01,2.779061079025268555e+00,8.237313032150268555e-01,-1.491411477327346802e-01,4.254866540431976318e-01,1.092121481895446777e+00,1.511165857315063477e+00,-1.339923977851867676e+00,-1.093441843986511230e+00,-1.707047581672668457e+00,1.989865750074386597e-01,4.747584164142608643e-01,1.438411355018615723e+00,-1.814710259437561035e+00,-5.792661309242248535e-01
-1.244642138481140137e+00,3.241560757160186768e-01,2.757675170898437500e+00,1.001306533813476562e+00,-9.583982825279235840e-02,5.054651498794555664e-01,1.075633406639099121e+00,1.523362040519714355e+00,-1.335458636283874512e+00,-1.018417835235595703e+00,-1.743796944618225098e+00,1.802504509687423706e-01,4.221979081630706787e-01,1.459716916084289551e+00,-1.840304970741271973e+00,-6.177449226379394531e-01
-1.177643895149230957e+00,6.596886515617370605e-01,2.186454534530639648e+00,-2.272264003753662109e+00,-1.344958245754241943e-01,1.137437224388122559e+00,9.777234196662902832e-01,2.054211378097534180e+00,-6.167379617691040039e-01,-9.907364845275878906e-01,-1.757999300956726074e+00,2.029435187578201294e-01,5.576441287994384766e-01,1.307680964469909668e+00,-1.460724234580993652e+00,-1.476889252662658691e-01
-1.101696848869323730e+00,6.442704200744628906e-01,2.274813652038574219e+00,-2.316394567489624023e+00,-1.135348677635192871e-01,1.037527084350585938e+00,9.347497820854187012e-01,2.059726953506469727e+00,-7.886267900466918945e-01,-8.967124223709106445e-01,-1.558776736259460449e+00,1.475750952959060669e-01,5.370177030563354492e-01,1.265821933746337891e+00,-1.496420383453369141e+00,-2.186619639396667480e-01
-1.108744740486145020e+00,7.011470198631286621e-01,2.298049926757812500e+00,-2.389947891235351562e+00,-9.861642122268676758e-02,8.927659988403320312e-01,1.092087388038635254e+00,1.954116225242614746e+00,-9.298973083496093750e-01,-9.141993522644042969e-01,-1.329033970832824707e+00,4.172687232494354248e-02,7.246296405792236328e-01,1.291831493377685547e+00,-1.523880362510681152e+00,-6.030999124050140381e-03
-1.066302657127380371e+00,6.093453764915466309e-01,2.413795471191406250e+00,-2.287856101989746094e+00,-9.528030455112457275e-02,1.083310127258300781e+00,1.059650540351867676e+00,2.019962072372436523e+00,-9.850668907165527344e-01,-8.218047618865966797e-01,-1.355927586555480957e+00,-8.103102445602416992e-04,6.036417484283447266e-01,1.297340393066406250e+00,-1.555482029914855957e+00,-4.905612021684646606e-02
2.216691225767135620e-01,5.239320993423461914e-01,-4.149681925773620605e-01,1.715137720108032227e+00,1.033167839050292969e+00,6.737726926803588867e-01,4.757957458496093750e-01,-1.680586218833923340e+00,-1.483774662017822266e+00,-1.298768043518066406e+00,-1.555778145790100098e+00,1.217519760131835938e+00,6.222333908081054688e-01,1.824383378028869629e+00,-1.917744040489196777e+00,-3.066452145576477051e-01
1.966413408517837524e-01,4.695197045803070068e-01,-1.964458823204040527e-02,1.212940454483032227e+00,1.074259042739868164e+00,6.673266887664794922e-01,5.381814837455749512e-01,-1.885494470596313477e+00,-1.636359214782714844e+00,-1.031672477722167969e+00,-2.019069194793701172e+00,1.060222983360290527e+00,5.153279304504394531e-01,1.874186873435974121e+00,-1.186253309249877930e+00,-5.564373135566711426e-01
8.950582146644592285e-02,2.512911558151245117e-01,3.909439742565155029e-01,7.772328853607177734e-01,1.059538841247558594e+00,5.260499715805053711e-01,5.278908014297485352e-01,-1.643655776977539062e+00,-1.725091934204101562e+00,-7.618846893310546875e-01,-2.077245712280273438e+00,8.974261879920959473e-01,2.809469997882843018e-01,2.159325122833251953e+00,-8.766958117485046387e-01,-7.123195528984069824e-01
-2.621738612651824951e-02,7.530656456947326660e-02,8.358275890350341797e-01,-6.610012799501419067e-02,1.021841526031494141e+00,4.096158742904663086e-01,3.105151653289794922e-01,-1.424956560134887695e+00,-1.857686519622802734e+00,-4.722874164581298828e-01,-1.950833916664123535e+00,7.075299620628356934e-01,6.986352801322937012e-02,2.360428333282470703e+00,-5.666931271553039551e-01,-6.708230376243591309e-01
