1.364998221397399902e-01,5.467599630355834961e-02,2.855305671691894531e-01,2.346285581588745117e-01,1.188640594482421875e-01,1.553892493247985840e-01,1.287344694137573242e-01,1.765437722206115723e-01,8.733904361724853516e-02,1.738770008087158203e-01,8.628076314926147461e-02,1.159614324569702148e-01,1.118603348731994629e-01,9.381318092346191406e-02,1.333754658699035645e-01,3.053736686706542969e-01
1.336331367492675781e-01,5.827289819717407227e-02,2.775685787200927734e-01,2.264960408210754395e-01,1.112059354782104492e-01,1.522786617279052734e-01,1.212199330329895020e-01,1.892272233963012695e-01,9.030908346176147461e-02,1.697435379028320312e-01,8.398675918579101562e-02,1.186436414718627930e-01,1.069132089614868164e-01,9.567838907241821289e-02,1.345012784004211426e-01,3.050267696380615234e-01
4.935920238494873047e-02,6.854635477066040039e-02,1.390800476074218750e-01,1.434177160263061523e-01,6.564903259277343750e-02,6.378030776977539062e-02,6.904757022857666016e-02,1.242381930351257324e-01,3.591066598892211914e-02,4.043042659759521484e-02,5.194163322448730469e-02,4.528111219406127930e-02,4.304039478302001953e-02,5.927968025207519531e-02,5.777823925018310547e-02,1.240163445472717285e-01
4.728132486343383789e-02,6.202518939971923828e-02,1.347303390502929688e-01,1.519292593002319336e-01,5.931115150451660156e-02,5.787706375122070312e-02,5.689603090286254883e-02,1.064978837966918945e-01,3.570204973220825195e-02,3.461289405822753906e-02,4.321509599685668945e-02,4.071599245071411133e-02,3.810977935791015625e-02,5.163228511810302734e-02,5.194497108459472656e-02,1.215691566467285156e-01
6.893676519393920898e-02,7.825940847396850586e-02,1.721429228782653809e-01,2.687154412269592285e-01,7.458293437957763672e-02,7.927340269088745117e-02,8.079361915588378906e-02,1.582111120223999023e-01,4.905951023101806641e-02,5.384850502014160156e-02,4.998445510864257812e-02,5.714070796966552734e-02,5.407446622848510742e-02,6.422477960586547852e-02,6.209897994995117188e-02,1.415301561355590820e-01
5.087685585021972656e-02,6.223827600479125977e-02,1.383593678474426270e-01,2.130755186080932617e-01,6.000125408172607422e-02,5.660980939865112305e-02,5.437791347503662109e-02,1.164621114730834961e-01,4.004645347595214844e-02,3.592610359191894531e-02,3.878349065780639648e-02,4.233855009078979492e-02,3.975695371627807617e-02,4.936426877975463867e-02,5.239522457122802734e-02,1.085997819900512695e-01
1.745568513870239258e-01,1.693873405456542969e-01,2.581449747085571289e-01,2.184836864471435547e-01,1.261730194091796875e-01,1.300820112228393555e-01,2.278575301170349121e-01,4.940650463104248047e-01,9.847199916839599609e-02,1.929949522018432617e-01,1.148604154586791992e-01,1.330592632293701172e-01,1.651185154914855957e-01,1.318938732147216797e-01,1.037459373474121094e-01,1.432929039001464844e-01
1.811783313751220703e-01,1.728814244270324707e-01,2.364942431449890137e-01,1.465810537338256836e-01,1.305158138275146484e-01,1.244298815727233887e-01,2.537096142768859863e-01,3.942906856536865234e-01,1.077122688293457031e-01,1.883261799812316895e-01,1.266397237777709961e-01,1.442571282386779785e-01,1.780099272727966309e-01,1.333537101745605469e-01,1.123693585395812988e-01,1.363286375999450684e-01
1.654796600341796875e-01,1.591799259185791016e-01,2.084099650382995605e-01,1.472412943840026855e-01,1.410538554191589355e-01,1.177917718887329102e-01,2.483922839164733887e-01,3.279956579208374023e-01,1.066406965255737305e-01,1.734478473663330078e-01,1.365650296211242676e-01,1.341044902801513672e-01,1.844037175178527832e-01,1.226353049278259277e-01,1.309000253677368164e-01,1.260007619857788086e-01
1.721825599670410156e-01,1.416949033737182617e-01,2.043542861938476562e-01,1.256751418113708496e-01,1.575008630752563477e-01,1.212716698646545410e-01,2.411494255065917969e-01,2.689726948738098145e-01,1.180315613746643066e-01,1.831711530685424805e-01,1.362063884735107422e-01,1.459733843803405762e-01,1.983571052551269531e-01,1.262100934982299805e-01,1.599071025848388672e-01,1.323361992835998535e-01
1.754605174064636230e-01,1.365007162094116211e-01,1.924152970314025879e-01,1.234279274940490723e-01,1.943196654319763184e-01,1.304563283920288086e-01,2.585928440093994141e-01,2.543382644653320312e-01,1.345065832138061523e-01,1.844290494918823242e-01,1.426373720169067383e-01,1.610901355743408203e-01,2.159289717674255371e-01,1.329677104949951172e-01,1.915174126625061035e-01,1.521086096763610840e-01
1.835579872131347656e-01,1.254339814186096191e-01,2.116305828094482422e-01,1.493777632713317871e-01,2.068886756896972656e-01,1.405514478683471680e-01,2.255158424377441406e-01,2.316039800643920898e-01,1.476569771766662598e-01,1.761748194694519043e-01,1.705713272094726562e-01,1.823300719261169434e-01,1.769893765449523926e-01,1.453825235366821289e-01,2.155431509017944336e-01,1.530385613441467285e-01
2.048547863960266113e-01,1.273405551910400391e-01,2.341439723968505859e-01,1.853724718093872070e-01,2.356691360473632812e-01,1.660947203636169434e-01,2.201066017150878906e-01,2.122664451599121094e-01,1.704335212707519531e-01,2.074909210205078125e-01,1.956248879432678223e-01,2.149258852005004883e-01,1.938828825950622559e-01,1.538023948669433594e-01,2.538045644760131836e-01,1.727398633956909180e-01
1.886330842971801758e-01,1.049870848655700684e-01,2.067793011665344238e-01,2.416285276412963867e-01,2.369799017906188965e-01,1.916832923889160156e-01,1.782523393630981445e-01,1.154772639274597168e-01,1.700255870819091797e-01,2.144439816474914551e-01,1.992143392562866211e-01,2.289777398109436035e-01,2.021077871322631836e-01,1.635751724243164062e-01,2.827725410461425781e-01,1.682235002517700195e-01
1.925424337387084961e-01,9.807080030441284180e-02,2.170285582542419434e-01,3.138902187347412109e-01,2.365903854370117188e-01,1.988646984100341797e-01,1.761586666107177734e-01,1.081979870796203613e-01,1.729120016098022461e-01,2.307395935058593750e-01,2.042474746704101562e-01,2.412153482437133789e-01,1.746789813041687012e-01,1.681001782417297363e-01,2.892436981201171875e-01,1.576437354087829590e-01
2.052037119865417480e-01,1.164933443069458008e-01,2.267742156982421875e-01,3.357936143875122070e-01,2.726825475692749023e-01,2.231448292732238770e-01,1.889970302581787109e-01,1.195456385612487793e-01,1.883495450019836426e-01,2.575743794441223145e-01,2.029528617858886719e-01,2.645810842514038086e-01,1.983555555343627930e-01,1.803439855575561523e-01,3.035452365875244141e-01,1.616865992546081543e-01
2.011911869049072266e-01,1.143973469734191895e-01,2.202721834182739258e-01,2.882979512214660645e-01,2.898733615875244141e-01,2.268472313880920410e-01,1.883164048194885254e-01,1.303722858428955078e-01,1.956787109375000000e-01,2.700841426849365234e-01,2.142510414123535156e-01,2.716447114944458008e-01,2.124972343444824219e-01,1.862533092498779297e-01,3.132601976394653320e-01,1.539269089698791504e-01
1.998804211616516113e-01,1.182872056961059570e-01,2.150386571884155273e-01,2.936183214187622070e-01,3.133567571640014648e-01,2.479083538055419922e-01,1.846610307693481445e-01,1.624037027359008789e-01,2.078814506530761719e-01,2.771166563034057617e-01,2.109790444374084473e-01,2.790060043334960938e-01,2.227998971939086914e-01,2.006398439407348633e-01,3.304635286331176758e-01,1.549887657165527344e-01
1.840752363204956055e-01,1.181854009628295898e-01,2.218356728553771973e-01,2.736763954162597656e-01,3.431009054183959961e-01,2.509657144546508789e-01,1.809645891189575195e-01,1.458210945129394531e-01,2.133146524429321289e-01,2.586736679077148438e-01,2.046443819999694824e-01,2.997407913208007812e-01,2.249965071678161621e-01,2.109706997871398926e-01,3.471257090568542480e-01,1.604090332984924316e-01
1.740292310714721680e-01,1.128384470939636230e-01,2.311215996742248535e-01,3.464527130126953125e-01,3.419995307922363281e-01,2.476103305816650391e-01,1.735343933105468750e-01,1.453942656517028809e-01,2.170303463935852051e-01,2.688779234886169434e-01,1.954309940338134766e-01,2.998490929603576660e-01,2.075958251953125000e-01,2.131462693214416504e-01,3.273304104804992676e-01,1.551926136016845703e-01
2.621370553970336914e-02,3.114974498748779297e-02,4.497140645980834961e-02,8.928847312927246094e-02,1.100513935089111328e-01,3.852003812789916992e-02,1.784312725067138672e-02,4.295134544372558594e-02,3.166967630386352539e-02,1.997798681259155273e-02,3.016966581344604492e-02,5.125957727432250977e-02,4.703962802886962891e-02,3.781151771545410156e-02,5.757862329483032227e-02,5.292028188705444336e-02
1.883655786514282227e-02,2.244549989700317383e-02,3.168952465057373047e-02,6.153070926666259766e-02,9.262835979461669922e-02,2.855032682418823242e-02,1.095551252365112305e-02,2.106106281280517578e-02,2.255958318710327148e-02,1.169103384017944336e-02,1.992523670196533203e-02,4.077917337417602539e-02,3.651607036590576172e-02,2.892798185348510742e-02,4.058337211608886719e-02,3.960758447647094727e-02
1.776224374771118164e-02,2.124714851379394531e-02,2.982419729232788086e-02,5.768597126007080078e-02,8.991950750350952148e-02,2.902865409851074219e-02,9.743571281433105469e-03,1.703959703445434570e-02,2.239269018173217773e-02,1.056528091430664062e-02,1.852047443389892578e-02,4.020172357559204102e-02,3.486758470535278320e-02,2.791523933410644531e-02,3.583550453186035156e-02,3.873723745346069336e-02
1.123487949371337891e-02,1.081633567810058594e-02,1.657748222351074219e-02,2.600693702697753906e-02,5.792599916458129883e-02,1.724284887313842773e-02,5.519032478332519531e-03,9.763360023498535156e-03,1.355892419815063477e-02,5.058467388153076172e-03,1.066392660140991211e-02,2.533739805221557617e-02,2.292943000793457031e-02,1.842391490936279297e-02,2.333796024322509766e-02,2.472800016403198242e-02
1.112043857574462891e-02,1.091527938842773438e-02,1.661735773086547852e-02,2.678126096725463867e-02,5.635267496109008789e-02,1.816701889038085938e-02,5.460619926452636719e-03,1.021254062652587891e-02,1.400512456893920898e-02,5.078196525573730469e-03,1.084393262863159180e-02,2.605688571929931641e-02,2.215778827667236328e-02,1.900506019592285156e-02,2.301615476608276367e-02,2.497768402099609375e-02
1.085305213928222656e-02,1.153069734573364258e-02,1.612442731857299805e-02,3.074383735656738281e-02,6.098544597625732422e-02,1.865404844284057617e-02,5.508065223693847656e-03,8.855998516082763672e-03,1.551389694213867188e-02,5.508780479431152344e-03,1.155531406402587891e-02,2.644348144531250000e-02,2.156168222427368164e-02,1.934278011322021484e-02,2.579569816589355469e-02,2.409332990646362305e-02
9.803593158721923828e-03,1.083248853683471680e-02,1.596009731292724609e-02,2.916789054870605469e-02,5.400770902633666992e-02,1.712656021118164062e-02,4.398465156555175781e-03,7.327198982238769531e-03,1.418137550354003906e-02,4.698514938354492188e-03,1.051628589630126953e-02,2.421885728836059570e-02,1.979839801788330078e-02,1.831257343292236328e-02,2.242875099182128906e-02,2.323228120803833008e-02
1.298362016677856445e-02,1.438122987747192383e-02,2.300477027893066406e-02,4.563748836517333984e-02,6.644719839096069336e-02,2.374696731567382812e-02,6.146848201751708984e-03,7.929861545562744141e-03,1.966190338134765625e-02,6.574928760528564453e-03,1.434087753295898438e-02,3.232079744338989258e-02,2.331221103668212891e-02,2.216619253158569336e-02,2.828633785247802734e-02,2.929341793060302734e-02
1.214146614074707031e-02,1.470220088958740234e-02,2.226865291595458984e-02,4.871594905853271484e-02,6.537872552871704102e-02,2.300500869750976562e-02,5.592644214630126953e-03,6.463468074798583984e-03,1.844847202301025391e-02,6.519675254821777344e-03,1.397877931594848633e-02,3.125470876693725586e-02,2.223098278045654297e-02,2.161145210266113281e-02,2.678459882736206055e-02,2.711749076843261719e-02
9.241402149200439453e-03,9.682714939117431641e-03,1.455050706863403320e-02,2.905410528182983398e-02,4.584109783172607422e-02,1.618456840515136719e-02,3.600716590881347656e-03,5.131542682647705078e-03,1.310437917709350586e-02,3.867030143737792969e-03,9.395897388458251953e-03,2.224743366241455078e-02,1.789361238479614258e-02,1.713985204696655273e-02,2.073413133621215820e-02,2.023154497146606445e-02
8.548617362976074219e-03,9.189963340759277344e-03,1.434487104415893555e-02,2.497607469558715820e-02,4.371452331542968750e-02,1.535207033157348633e-02,3.005743026733398438e-03,4.282951354980468750e-03,9.999632835388183594e-03,3.427386283874511719e-03,8.742511272430419922e-03,1.998972892761230469e-02,1.735174655914306641e-02,1.690727472305297852e-02,1.755350828170776367e-02,1.885670423507690430e-02
1.284642219543457031e-01,9.147310256958007812e-02,1.875206828117370605e-01,2.926079034805297852e-01,2.083309292793273926e-01,1.951954364776611328e-01,1.014799475669860840e-01,1.332362294197082520e-01,1.973353624343872070e-01,2.194329500198364258e-01,1.472600698471069336e-01,2.272606492042541504e-01,1.430147886276245117e-01,1.760795116424560547e-01,2.010952830314636230e-01,1.385325789451599121e-01
2.095736265182495117e-01,1.396485567092895508e-01,2.530013322830200195e-01,2.650318145751953125e-01,2.746154069900512695e-01,2.766575813293457031e-01,1.606538295745849609e-01,1.463928818702697754e-01,2.409873604774475098e-01,3.118379712104797363e-01,1.997492313385009766e-01,3.357547521591186523e-01,1.687828898429870605e-01,2.384033203125000000e-01,2.706973552703857422e-01,1.945121288299560547e-01
2.071696519851684570e-02,1.328855752944946289e-02,6.007671356201171875e-02,3.629136085510253906e-02,6.631463766098022461e-02,2.298218011856079102e-02,1.527863740921020508e-02,1.648467779159545898e-02,2.052825689315795898e-02,1.169472932815551758e-02,3.752499818801879883e-02,2.932733297348022461e-02,3.069871664047241211e-02,2.644020318984985352e-02,4.739016294479370117e-02,5.405735969543457031e-02
