9.139800071716308594e-02,5.412828922271728516e-02,1.653804779052734375e-01,8.660203218460083008e-02,9.056377410888671875e-02,1.014906764030456543e-01,6.632840633392333984e-02,1.228187680244445801e-01,9.402930736541748047e-02,9.227442741394042969e-02,4.303449392318725586e-02,1.009659171104431152e-01,7.480019330978393555e-02,8.959972858428955078e-02,1.028115153312683105e-01,1.885704994201660156e-01
9.125304222106933594e-02,5.452239513397216797e-02,1.763872504234313965e-01,9.032380580902099609e-02,9.014499187469482422e-02,1.015038490295410156e-01,6.704246997833251953e-02,1.605290174484252930e-01,9.494942426681518555e-02,9.173870086669921875e-02,4.419064521789550781e-02,1.012349128723144531e-01,7.878124713897705078e-02,8.166086673736572266e-02,9.720844030380249023e-02,1.799640655517578125e-01
1.499868631362915039e-01,8.888536691665649414e-02,1.415225863456726074e-01,8.549457788467407227e-02,2.260486483573913574e-01,1.654977202415466309e-01,1.257216334342956543e-01,4.015600681304931641e-02,1.286468505859375000e-01,1.505830287933349609e-01,1.022766232490539551e-01,1.682633161544799805e-01,1.963068246841430664e-01,1.163625717163085938e-01,1.629681587219238281e-01,1.550648808479309082e-01
1.597113609313964844e-01,9.807062149047851562e-02,1.616758704185485840e-01,1.048333644866943359e-01,2.353811860084533691e-01,1.806887388229370117e-01,1.466365456581115723e-01,3.217995166778564453e-02,1.353502273559570312e-01,1.800996661186218262e-01,1.238342523574829102e-01,1.971697211265563965e-01,1.924165487289428711e-01,1.253829002380371094e-01,1.691857576370239258e-01,1.637499332427978516e-01
8.105272054672241211e-02,5.022996664047241211e-02,1.500720381736755371e-01,2.762788534164428711e-01,1.417224407196044922e-01,7.502365112304687500e-02,1.007281541824340820e-01,1.525461673736572266e-01,6.084191799163818359e-02,7.327103614807128906e-02,6.469124555587768555e-02,8.476746082305908203e-02,8.845126628875732422e-02,5.992209911346435547e-02,8.286249637603759766e-02,8.098870515823364258e-02
8.167719841003417969e-02,4.673439264297485352e-02,1.456068754196166992e-01,2.833253145217895508e-01,1.429474353790283203e-01,7.370084524154663086e-02,9.954726696014404297e-02,1.262679100036621094e-01,5.937683582305908203e-02,6.958550214767456055e-02,6.082528829574584961e-02,8.310872316360473633e-02,9.328603744506835938e-02,5.456542968750000000e-02,7.553511857986450195e-02,8.476215600967407227e-02
5.757725238800048828e-02,3.496819734573364258e-02,9.085303544998168945e-02,2.358379364013671875e-01,1.091827154159545898e-01,5.168575048446655273e-02,5.805140733718872070e-02,9.135186672210693359e-02,4.702860116958618164e-02,4.689663648605346680e-02,4.051423072814941406e-02,6.344056129455566406e-02,7.566922903060913086e-02,4.146456718444824219e-02,5.705928802490234375e-02,6.946545839309692383e-02
5.386501550674438477e-02,3.471863269805908203e-02,7.277691364288330078e-02,2.076811790466308594e-01,9.742736816406250000e-02,4.379475116729736328e-02,4.491972923278808594e-02,1.030287742614746094e-01,4.353040456771850586e-02,4.038733243942260742e-02,3.806793689727783203e-02,5.619996786117553711e-02,7.317221164703369141e-02,3.816121816635131836e-02,5.009537935256958008e-02,6.312263011932373047e-02
8.347207307815551758e-02,5.536383390426635742e-02,1.709936857223510742e-01,1.110474467277526855e-01,1.422024965286254883e-01,7.710212469100952148e-02,5.008375644683837891e-02,1.746818423271179199e-01,9.206277132034301758e-02,9.243530035018920898e-02,1.218717694282531738e-01,1.095853447914123535e-01,9.606134891510009766e-02,6.457114219665527344e-02,7.270050048828125000e-02,1.348143815994262695e-01
5.482786893844604492e-02,2.467733621597290039e-02,1.100637316703796387e-01,7.758009433746337891e-02,1.102231740951538086e-01,5.094516277313232422e-02,3.218793869018554688e-02,9.411841630935668945e-02,5.259180068969726562e-02,5.139493942260742188e-02,9.062218666076660156e-02,6.839650869369506836e-02,6.544494628906250000e-02,4.470527172088623047e-02,4.860210418701171875e-02,1.179699897766113281e-01
